name,x,y,z
Cxcl12,46.844898,14.780355,1
Cxcr4,47.436881,14.981463,1
Cxcr4,45.500068,15.683542,1
Cxcr4,46.653738,16.719298,1
Cxcr4,47.332443,16.897778,1
Cxcr4,47.670511,15.080055,1
Cxcr4,45.076218,15.532231,1
Cxcr4,45.178956,16.112852,1
Vegfa,45.630784,16.022930,1
Vegfa,47.143220,16.162728,1
Vegfa,45.503389,14.538415,1
Vegfa,47.943810,16.940409,1
Vegfa,46.025282,16.550086,1
Kdr,48.159421,14.544919,1
Kdr,45.827102,15.468057,1
Kdr,47.237009,16.465914,1
Kdr,46.985465,14.588425,1
Kdr,46.506809,14.853638,1
Kdr,45.701248,15.766086,1
Kdr,45.393947,15.587283,1
Flt1,48.529836,15.519347,1
Flt1,46.543653,14.937742,1
Flt1,48.305076,14.770887,1
Flt1,47.750285,14.785761,1
Flt1,47.549477,17.024752,1
Flt1,45.957746,16.316057,1
Flt1,45.718800,16.491846,1
Pdgfb,46.017880,16.943436,1
Pdgfrb,45.996949,14.566606,1
Pdgfrb,48.466347,16.212062,1
Pdgfrb,45.734667,16.269624,1
Pdgfrb,45.713619,15.922507,1
Pdgfrb,46.685497,15.425421,1
Pdgfrb,47.197783,15.197942,1
Pdgfrb,48.245011,15.616227,1
Pdgfrb,48.048600,16.177590,1
Pdgfrb,45.905156,17.188033,1
Pdgfrb,46.829781,14.307575,1
Pdgfrb,45.121958,16.404117,1
Pdgfrb,46.129366,14.471894,1
Pdgfrb,45.943428,16.246826,1
Pdgfrb,46.394099,14.261095,1
Pdgfrb,47.577814,14.500608,1
Pdgfrb,45.678165,14.989257,1
Pdgfrb,46.878720,14.435555,1
Pdgfrb,47.414420,14.773949,1
Pdgfrb,46.170481,13.989533,1
Pdgfrb,46.913637,14.548040,1
Pdgfrb,46.557584,14.811880,1
Pdgfrb,48.315641,16.204676,1
Pdgfrb,46.884152,15.358153,1
Hgf,47.949524,15.222452,1
Hgf,48.139266,14.701666,1
Hgf,48.149614,14.635714,1
Hgf,48.226731,15.381116,1
Hgf,46.948461,16.757219,1
Hgf,46.793307,14.888861,1
Hgf,47.539739,15.262640,1
Hgf,47.696423,14.718219,1
Hgf,47.757145,14.099623,1
Hgf,45.427122,16.341503,1
Met,47.025045,17.250161,1
Met,47.210567,14.712716,1
Met,47.980789,15.801684,1
Met,47.587819,17.079756,1
Met,46.659978,17.404519,1
Met,48.513847,15.309325,1
Met,46.012425,15.060626,1
Met,47.328056,14.174243,1
Met,47.904829,15.457052,1
Met,48.501746,16.283357,1
Met,47.241340,14.881629,1
Met,46.777303,15.571012,1
Met,45.747169,15.224504,1
Met,46.115274,16.237006,1
Il6,46.591515,16.846224,1
Il6,46.799355,16.877228,1
Il6,45.410750,14.893074,1
Il6,46.384097,14.805735,1
Il6,48.415408,16.028712,1
Il6,48.051859,14.308154,1
Il6ra,48.204910,15.251458,1
Il6ra,47.755751,14.858477,1
Il6ra,47.203319,13.867161,1
Il6ra,47.125321,14.480596,1
Il6ra,46.069075,16.310073,1
Il6ra,45.664704,16.856501,1
Il6ra,46.508323,14.740192,1
Il6ra,46.513046,14.516862,1
Il6ra,45.736365,15.220673,1
Il6ra,45.225058,15.405584,1
Il6ra,46.595536,14.030922,1
Il6ra,45.598560,16.587133,1
Il6ra,46.874916,16.888849,1
Il6ra,45.461435,14.857382,1
Il6ra,47.650346,15.084600,1
Il6ra,47.363922,14.769820,1
Il6ra,45.196282,15.081598,1
Efnb1,46.497290,13.931509,1
Efnb1,47.168723,14.729580,1
Efnb1,48.566586,15.539721,1
Efnb1,46.422240,15.788923,1
Ephb2,46.228935,17.209500,1
Ephb2,48.385676,15.108324,1
Ephb2,46.435574,15.883581,1
Ephb2,45.661117,15.494218,1
Ephb2,47.213968,16.037334,1
Ephb2,47.263063,16.304417,1
Ephb2,46.811769,14.480751,1
Ephb2,45.469743,16.168968,1
Ephb2,48.337315,15.221595,1
Ephb2,45.816287,14.358790,1
Ephb2,46.491145,14.116369,1
Ephb2,45.397729,15.650169,1
Ephb2,45.660397,15.896319,1
Ephb2,46.641789,16.707728,1
Ephb2,45.521181,16.227736,1
Ephb2,46.179276,15.619329,1
Ephb2,46.179266,16.573195,1
Ephb2,46.500455,14.594407,1
Spp1,47.319137,15.645592,1
Spp1,45.984826,15.633941,1
Cd44,45.389197,15.666023,1
Cd44,48.148050,15.012919,1
Cd44,47.900105,15.839200,1
Cd44,47.038333,14.713116,1
Cd44,47.978722,15.010208,1
Cd44,47.541962,16.115934,1
Cd44,48.310548,14.599988,1
Cd44,47.464928,14.827603,1
Cd44,46.887159,14.756278,1
Cd44,45.633667,16.639771,1
Ccl2,47.982607,15.381757,1
Ccr2,45.920376,15.641470,1
Ccr2,46.405034,15.883112,1
Ccr2,46.962173,15.400387,1
Ccr2,46.393992,14.738492,1
Ccr2,45.817938,15.765071,1
Ccr2,45.682020,16.419241,1
Ccr2,45.653497,14.235744,1
Ccr2,46.088799,16.844221,1
Ccr2,47.594057,15.044089,1
Ccr2,47.977533,14.266693,1
Ccr2,47.584472,14.480780,1
Ccr2,46.561915,14.360382,1
Ccr2,45.294892,14.575219,1
Ccr2,46.773138,17.259229,1
Ccr2,46.010334,15.588511,1
Ccr2,45.767457,14.332076,1
Ccr2,45.253377,14.912842,1
Ccr2,45.612656,16.933727,1
Ccr2,45.799995,14.293194,1
Ccr2,46.607560,16.836795,1
Ccr2,47.135139,15.395267,1
Ccr2,45.444321,16.542358,1
Ccr2,46.718619,13.919684,1
Bmp4,46.665234,13.829601,1
Bmp4,45.328865,15.634775,1
Bmp4,47.673856,14.357166,1
Bmpr2,47.679221,16.286601,1
Bmpr2,45.270503,15.099467,1
Bmpr2,45.220367,15.179605,1
Bmpr2,47.280984,14.810220,1
Bmpr2,45.759326,14.702225,1
Bmpr2,46.967872,16.895468,1
Bmpr2,45.195779,15.118343,1
Bmpr2,46.276201,15.746047,1
Bmpr2,45.103309,15.753350,1
Bmpr2,45.846733,15.168415,1
Bmpr2,47.423863,15.272525,1
Bmpr2,46.218830,16.697753,1
Fgf2,46.657564,13.939128,1
Fgf2,48.314813,16.208721,1
Fgf2,46.463790,13.905766,1
Fgf2,48.101828,14.667486,1
Fgfr1,47.163490,16.579170,1
Fgfr1,48.097256,15.063731,1
Fgfr1,45.073446,15.193657,1
Fgfr1,47.890404,14.501945,1
Fgfr1,47.243863,15.199728,1
Fgfr1,46.870483,13.810177,1
Fgfr1,47.614045,15.882446,1
Fgfr1,47.147135,14.340430,1
Fgfr1,47.600717,16.112720,1
Fgfr1,46.316187,16.551926,1
Fgfr1,47.862491,14.576656,1
Egf,46.764376,15.405166,1
Egf,45.851781,16.075793,1
Egf,47.860025,14.175817,1
Egf,45.173836,16.460890,1
Egf,47.832041,15.713605,1
Egfr,46.957191,14.526654,1
Egfr,47.541907,15.208512,1
Egfr,47.018895,14.825133,1
Egfr,47.186069,16.781765,1
Egfr,48.111056,15.140772,1
Egfr,46.664499,15.482470,1
Egfr,47.231564,15.784881,1
Egfr,47.164687,14.806578,1
Jag1,46.100623,16.884969,1
Jag1,45.764544,15.024554,1
Jag1,48.019773,15.652233,1
Jag1,46.722310,14.727324,1
Jag1,46.726015,15.399750,1
Jag1,48.288956,14.637590,1
Jag1,48.031313,15.638136,1
Jag1,45.335839,16.490240,1
Jag1,45.390830,15.254228,1
Jag1,46.935079,16.107774,1
Jag1,46.270111,14.261425,1
Dll4,47.622169,14.146914,1
Dll4,45.865607,14.627285,1
Dll4,48.199146,14.770405,1
Dll4,48.144143,14.380673,1
Dll4,45.502564,16.507894,1
Dll4,46.492962,14.907398,1
Dll4,45.996237,14.706794,1
Dll4,46.039938,15.857554,1
Dll4,46.733814,14.080298,1
Dll4,46.070188,15.471870,1
Dll4,46.238427,15.414927,1
Dll4,46.185953,16.570587,1
Dll4,47.667887,14.824542,1
Dll4,45.380739,14.619306,1
Dll4,45.237563,16.397876,1
Dll4,47.513030,16.460449,1
Dll4,47.927429,16.392601,1
Dll4,48.224722,15.222785,1
Dll4,46.102164,14.927042,1
Dll4,47.933296,15.088084,1
Notch1,46.589430,17.439690,1
Notch1,45.790074,16.140493,1
Notch1,47.544047,15.788397,1
Apoe,47.249907,14.426175,1
Apoe,47.297065,15.469557,1
Apoe,45.618026,14.577947,1
Apoe,45.813767,14.693421,1
Apoe,45.436033,14.896094,1
Apoe,47.482608,14.809589,1
Apoe,45.362253,15.987370,1
Apoe,46.478788,16.335410,1
Lrp1,47.579509,15.447309,1
Lrp1,46.941622,17.059693,1
Lrp1,47.085304,15.777703,1
Thbs1,47.379994,15.872097,1
Thbs1,45.270030,16.340956,1
Thbs1,46.126554,16.628048,1
Thbs1,45.966208,15.022219,1
Thbs1,45.740767,16.089903,1
Thbs1,46.157935,16.581094,1
Thbs1,48.515147,15.739931,1
Thbs1,48.478658,15.376102,1
Thbs1,48.380366,15.676451,1
Cd47,46.277822,15.368169,1
Cd47,48.265788,14.954131,1
Cd47,47.890902,17.050473,1
Tgfb1,8.025651,24.365654,1
Tgfb1,7.533645,24.077090,1
Tgfb1,8.525744,23.184673,1
Tgfb1,7.047080,25.111384,1
Tgfb1,8.408873,22.205389,1
Tgfbr1,8.763930,22.742048,1
Tgfbr1,6.439589,22.631043,1
Tgfbr1,7.725365,23.173806,1
Tgfbr1,7.742624,24.541950,1
Tgfbr1,6.834213,24.901324,1
Tgfbr1,8.225701,22.734930,1
Tgfbr2,5.995955,23.065082,1
Tgfbr2,6.985764,22.896792,1
Tgfbr2,8.568396,23.918048,1
Tgfbr2,5.978396,23.209342,1
Tgfbr2,6.927823,23.835743,1
Wnt5a,6.629484,22.369605,1
Fzd1,5.479929,24.063667,1
Fzd1,7.073514,22.596273,1
Fzd1,6.767809,22.901586,1
Ror2,7.685244,24.950290,1
Ror2,7.837017,24.171428,1
Ror2,8.428585,22.509472,1
Ror2,8.726249,22.716360,1
Ror2,6.572856,24.840326,1
Cxcl12,6.013973,24.545201,1
Cxcl12,7.102584,23.523707,1
Cxcl12,8.504356,24.381183,1
Cxcl12,8.391072,24.196745,1
Cxcl12,8.149348,22.215475,1
Cxcl12,6.411970,23.909880,1
Cxcl12,8.384243,22.811068,1
Cxcl12,5.639949,24.483419,1
Cxcl12,7.412705,24.680654,1
Cxcl12,7.653987,23.884834,1
Cxcl12,5.886202,24.397827,1
Cxcl12,6.319991,24.783710,1
Cxcr4,7.736513,21.823048,1
Cxcr4,8.720275,23.924030,1
Cxcr4,8.081732,24.714385,1
Vegfa,6.054397,24.602574,1
Vegfa,7.479896,24.929821,1
Vegfa,7.684229,24.014333,1
Vegfa,6.326488,22.754490,1
Vegfa,6.699212,21.987302,1
Vegfa,5.989526,22.363855,1
Kdr,7.627869,21.752992,1
Kdr,8.376979,24.152699,1
Kdr,7.135209,22.598623,1
Kdr,7.059408,24.429929,1
Kdr,6.126475,22.972355,1
Kdr,6.407883,22.207623,1
Kdr,6.624927,22.685643,1
Flt1,7.307676,21.955638,1
Flt1,7.711404,24.079932,1
Flt1,6.573115,25.183546,1
Flt1,7.020362,23.702083,1
Flt1,7.352776,23.728763,1
Pdgfb,5.775602,24.424385,1
Pdgfb,5.513494,23.992657,1
Pdgfb,8.365245,23.845081,1
Pdgfrb,7.496041,21.975821,1
Pdgfrb,7.730292,22.688140,1
Pdgfrb,5.605368,23.460269,1
Pdgfrb,7.968544,24.938931,1
Pdgfrb,6.926992,23.996949,1
Pdgfrb,7.296349,21.907946,1
Pdgfrb,8.455346,22.291012,1
Hgf,6.875250,24.940217,1
Hgf,8.064055,23.463401,1
Hgf,5.385938,23.770666,1
Hgf,8.576888,24.554101,1
Hgf,5.381854,23.599708,1
Hgf,6.035380,22.411307,1
Hgf,7.211540,22.989606,1
Hgf,5.894769,22.177200,1
Hgf,8.910307,22.968224,1
Hgf,6.237121,22.289366,1
Hgf,5.764539,22.997246,1
Hgf,6.848839,23.219404,1
Hgf,8.388510,24.247263,1
Hgf,6.739308,24.411515,1
Hgf,7.723502,25.035613,1
Hgf,8.584627,23.139596,1
Met,8.795507,22.878069,1
Met,7.288367,24.185456,1
Met,7.280358,24.030986,1
Met,6.280585,22.974477,1
Il6,8.391077,22.707474,1
Il6ra,5.964098,24.899308,1
Il6ra,8.719123,22.990788,1
Il6ra,7.619938,21.685162,1
Il6ra,5.727445,22.434617,1
Il6ra,8.418333,24.019207,1
Efnb1,6.779197,23.462748,1
Efnb1,7.377717,23.611880,1
Efnb1,7.023932,23.884096,1
Efnb1,5.650633,24.250168,1
Ephb2,5.984522,22.463149,1
Ephb2,8.819701,23.805033,1
Ephb2,7.765537,24.285017,1
Ephb2,5.350841,23.278788,1
Ephb2,8.794039,23.449269,1
Ephb2,6.966059,22.123247,1
Ephb2,6.783008,22.856144,1
Spp1,6.918912,25.308253,1
Spp1,8.194586,23.332909,1
Spp1,7.192191,24.361813,1
Spp1,6.262423,23.552373,1
Spp1,6.837730,23.058046,1
Spp1,7.923463,24.064392,1
Spp1,7.324094,22.422323,1
Spp1,5.653883,23.744430,1
Spp1,7.390079,22.463688,1
Spp1,7.022737,22.476709,1
Cd44,6.369948,22.480158,1
Cd44,8.799506,22.645133,1
Cd44,7.411706,21.702023,1
Ccl2,8.130309,24.611213,1
Ccl2,7.455194,24.400105,1
Ccl2,5.549656,23.238573,1
Ccl2,6.831648,21.754873,1
Ccl2,5.467594,22.814389,1
Ccl2,8.453213,22.354037,1
Ccl2,7.316609,24.818737,1
Ccl2,6.982526,21.630199,1
Ccr2,8.207206,23.546584,1
Ccr2,6.591901,24.307487,1
Bmp4,7.304887,23.107035,1
Bmp4,6.141913,24.686031,1
Bmpr2,6.551280,23.860496,1
Bmpr2,6.106216,22.602310,1
Bmpr2,8.747211,23.284501,1
Bmpr2,7.945084,23.398543,1
Bmpr2,7.242862,22.085030,1
Bmpr2,6.843849,22.226707,1
Fgf2,7.235402,23.856797,1
Fgfr1,8.029856,22.035441,1
Fgfr1,7.925395,24.747757,1
Egf,7.034514,22.077984,1
Egf,6.423259,25.067338,1
Egf,6.150438,22.231889,1
Egf,6.226707,22.172984,1
Egf,8.240785,24.886399,1
Egf,6.760776,25.133617,1
Egf,8.323335,22.532699,1
Egf,6.639102,23.111322,1
Egf,5.796982,24.038266,1
Egf,7.684728,23.775265,1
Egf,8.217489,23.424403,1
Egfr,6.592610,24.227186,1
Egfr,6.361095,22.448453,1
Egfr,7.477901,22.174380,1
Egfr,8.433361,23.593969,1
Jag1,8.739015,24.045606,1
Jag1,7.799251,24.038243,1
Dll4,6.342749,23.673854,1
Dll4,5.912540,23.159253,1
Dll4,7.672577,23.305306,1
Dll4,5.737407,22.733500,1
Dll4,8.177928,24.539295,1
Dll4,8.232006,22.220011,1
Dll4,8.597559,22.840413,1
Dll4,5.733109,24.575685,1
Dll4,7.361947,24.878289,1
Dll4,7.313224,21.732626,1
Notch1,7.613167,23.195902,1
Notch1,7.015451,22.634255,1
Notch1,7.426334,21.931236,1
Notch1,7.854458,25.016772,1
Notch1,5.804086,23.795992,1
Notch1,8.630917,23.198025,1
Apoe,6.936571,23.340766,1
Apoe,7.237387,23.757520,1
Apoe,6.593918,24.417894,1
Apoe,5.618865,23.174675,1
Apoe,7.764088,24.776714,1
Apoe,7.838365,23.068179,1
Apoe,6.926297,23.133021,1
Lrp1,5.564329,23.155740,1
Lrp1,8.196124,23.697476,1
Lrp1,7.780526,22.853152,1
Lrp1,6.894036,22.028317,1
Lrp1,7.972049,24.846144,1
Lrp1,6.529450,23.343332,1
Lrp1,8.386127,23.058767,1
Lrp1,7.114965,22.597494,1
Lrp1,8.188647,24.689145,1
Lrp1,6.691556,22.600557,1
Lrp1,7.110905,22.141655,1
Lrp1,6.179951,24.817325,1
Lrp1,6.154029,22.577699,1
Thbs1,7.341337,22.104443,1
Thbs1,8.706684,22.832209,1
Thbs1,6.341397,24.458868,1
Thbs1,8.845837,23.000415,1
Thbs1,7.495192,24.380603,1
Cd47,5.988173,24.786768,1
Cd47,8.643822,22.731728,1
Cd47,6.858994,25.204595,1
Cd47,8.330465,23.717594,1
Cd47,6.159907,24.418556,1
Tgfb1,14.994282,22.994854,1
Tgfb1,16.569216,25.350095,1
Tgfb1,17.411832,24.131049,1
Tgfb1,16.455980,24.594921,1
Tgfbr1,15.669209,25.280270,1
Tgfbr1,14.799505,23.735145,1
Tgfbr1,16.321099,22.815552,1
Tgfbr1,16.111740,22.269814,1
Tgfbr1,16.142980,23.312513,1
Tgfbr1,14.315776,22.771291,1
Tgfbr1,14.181715,22.438486,1
Tgfbr1,17.111236,24.344765,1
Tgfbr1,17.399172,21.778176,1
Tgfbr1,14.298595,23.413613,1
Tgfbr1,16.170647,21.397607,1
Tgfbr1,17.587495,22.046348,1
Tgfbr1,14.422647,24.333891,1
Tgfbr1,15.219587,23.478002,1
Tgfbr2,16.762764,21.809298,1
Tgfbr2,17.741953,24.062206,1
Wnt5a,15.872103,23.981005,1
Wnt5a,14.471424,22.189151,1
Wnt5a,15.825826,23.377453,1
Fzd1,15.832002,23.310167,1
Fzd1,17.046838,22.871975,1
Fzd1,16.167858,23.214798,1
Fzd1,17.245981,24.271442,1
Fzd1,16.114797,21.193473,1
Fzd1,14.652914,23.216951,1
Ror2,17.663764,23.875557,1
Ror2,14.416034,24.878422,1
Ror2,14.023445,23.644351,1
Ror2,16.407701,22.815082,1
Ror2,13.994416,24.175987,1
Ror2,14.476427,24.176560,1
Cxcl12,16.761060,22.612006,1
Cxcl12,17.124398,22.515586,1
Cxcl12,14.910382,22.677909,1
Cxcl12,15.498494,23.310432,1
Cxcl12,17.337378,23.979217,1
Cxcl12,15.088494,24.930793,1
Cxcl12,16.899593,23.615463,1
Cxcl12,16.374301,24.855487,1
Cxcl12,16.012330,24.238743,1
Cxcr4,14.392933,22.268501,1
Cxcr4,15.523234,22.299399,1
Vegfa,17.079845,21.988002,1
Vegfa,15.207878,22.704445,1
Vegfa,16.072128,24.959490,1
Vegfa,16.139638,25.275016,1
Kdr,15.677078,24.222217,1
Kdr,16.465219,24.056361,1
Kdr,15.879170,23.442256,1
Kdr,14.798424,23.069491,1
Kdr,13.916595,22.684477,1
Kdr,17.168805,22.131509,1
Kdr,14.343019,24.330723,1
Kdr,17.403387,22.657782,1
Kdr,17.609394,24.557782,1
Flt1,17.977914,23.526671,1
Flt1,16.634291,23.773249,1
Flt1,16.368924,21.546725,1
Flt1,14.091237,22.615515,1
Flt1,16.909485,22.160538,1
Pdgfb,17.353764,23.364367,1
Pdgfb,16.984869,25.236586,1
Pdgfb,14.162985,24.470900,1
Pdgfrb,16.697445,23.679820,1
Pdgfrb,17.702204,23.837267,1
Pdgfrb,16.704842,22.140843,1
Pdgfrb,17.164587,24.145028,1
Pdgfrb,14.942531,24.883402,1
Pdgfrb,15.574953,22.800262,1
Pdgfrb,14.398745,24.271511,1
Pdgfrb,15.914902,24.843265,1
Pdgfrb,14.906095,22.451225,1
Hgf,17.047421,23.602515,1
Hgf,16.180331,22.278574,1
Hgf,16.636289,21.981928,1
Hgf,14.030089,23.733633,1
Hgf,15.171246,24.138554,1
Hgf,17.466839,24.537675,1
Hgf,13.987927,23.779688,1
Hgf,14.583754,23.780522,1
Hgf,15.689011,24.363119,1
Hgf,16.334977,22.782569,1
Hgf,16.299978,23.180950,1
Hgf,15.452221,23.319492,1
Hgf,16.188814,22.369157,1
Hgf,14.004546,22.520631,1
Met,15.428045,22.622433,1
Met,16.431977,21.950863,1
Met,17.575225,23.527042,1
Met,16.565528,22.019576,1
Met,16.096574,21.490319,1
Met,14.750848,23.741421,1
Met,15.792895,22.030988,1
Met,16.614931,24.524041,1
Met,16.860597,22.550694,1
Il6,16.073868,24.222116,1
Il6,18.107267,24.158885,1
Il6,14.106488,22.951500,1
Il6,16.189547,22.061454,1
Il6,16.669396,21.272569,1
Il6ra,15.896399,21.481834,1
Il6ra,14.097741,24.256685,1
Il6ra,17.664124,24.437839,1
Il6ra,14.889674,24.699168,1
Il6ra,17.377934,22.295072,1
Il6ra,17.901948,23.705045,1
Efnb1,17.637926,22.610792,1
Efnb1,17.325313,21.817463,1
Efnb1,16.853379,22.376018,1
Ephb2,13.930887,23.734105,1
Ephb2,16.731803,22.931311,1
Ephb2,16.553571,24.612035,1
Ephb2,16.265866,21.288052,1
Ephb2,15.326078,23.026589,1
Ephb2,15.298703,25.380405,1
Ephb2,15.576492,23.991804,1
Spp1,15.339827,25.328298,1
Spp1,15.055295,23.434503,1
Spp1,15.144853,25.444942,1
Spp1,14.621692,24.021934,1
Spp1,16.712829,24.424324,1
Spp1,16.791960,21.545599,1
Spp1,14.021821,24.242741,1
Cd44,14.453494,24.839348,1
Cd44,17.308082,23.659741,1
Cd44,17.318281,21.692240,1
Cd44,16.070600,21.538010,1
Ccl2,16.760101,21.644490,1
Ccl2,15.954429,24.946719,1
Ccl2,15.068763,21.921151,1
Ccl2,17.169307,22.362447,1
Ccl2,16.455672,24.342478,1
Ccl2,16.115984,23.221277,1
Ccr2,16.360108,23.003486,1
Ccr2,14.416243,24.675005,1
Ccr2,14.272768,24.525840,1
Ccr2,17.308366,24.353536,1
Ccr2,14.132722,22.333815,1
Ccr2,17.095378,24.129545,1
Bmp4,14.782719,21.502010,1
Bmpr2,17.205799,21.691659,1
Bmpr2,14.298837,23.212064,1
Bmpr2,17.331430,21.751526,1
Bmpr2,16.658630,21.450319,1
Fgf2,16.552994,22.870055,1
Fgf2,15.401374,25.560510,1
Fgf2,15.078707,23.130985,1
Fgf2,14.170169,23.360909,1
Fgf2,16.961841,21.590834,1
Fgf2,17.452930,23.861818,1
Fgfr1,18.118818,23.671905,1
Egf,16.821882,24.990506,1
Egf,14.372691,22.624576,1
Egf,14.224249,22.650275,1
Egf,15.516194,22.909853,1
Egf,14.870848,24.643488,1
Egfr,15.094000,25.159970,1
Egfr,15.139773,25.278773,1
Egfr,17.199754,24.983807,1
Egfr,16.665790,24.904676,1
Egfr,15.217906,25.034536,1
Egfr,16.465604,25.366919,1
Egfr,14.006085,22.404466,1
Egfr,15.574330,21.676158,1
Jag1,16.503626,22.460119,1
Jag1,15.041792,22.344562,1
Jag1,15.981705,23.040840,1
Jag1,14.347438,24.200647,1
Jag1,14.920990,23.667267,1
Jag1,13.953593,23.861169,1
Jag1,16.364343,24.722313,1
Jag1,18.162195,23.264232,1
Jag1,17.612530,23.746404,1
Jag1,17.997477,24.268438,1
Dll4,14.623949,23.923678,1
Dll4,15.749381,25.091669,1
Dll4,17.240236,25.000551,1
Dll4,14.288239,23.490346,1
Dll4,16.523549,22.573217,1
Dll4,16.663137,24.709875,1
Dll4,16.119284,22.860343,1
Dll4,16.445753,21.852568,1
Dll4,14.415686,22.750101,1
Dll4,17.061031,23.788402,1
Dll4,16.044112,21.938008,1
Dll4,13.944891,22.576324,1
Dll4,17.455142,23.832683,1
Dll4,15.518518,23.963303,1
Notch1,18.117657,22.718141,1
Notch1,15.162620,25.443594,1
Notch1,18.190957,23.889202,1
Notch1,16.536272,22.493777,1
Apoe,14.349947,22.207486,1
Apoe,15.425613,24.621150,1
Apoe,15.395001,22.764638,1
Apoe,16.832011,24.163921,1
Apoe,15.920062,22.022441,1
Apoe,14.992227,23.349539,1
Apoe,16.625920,25.116439,1
Apoe,17.438147,24.564768,1
Apoe,14.484842,24.483419,1
Apoe,14.456756,24.809847,1
Lrp1,18.013361,24.130386,1
Lrp1,15.940748,23.861344,1
Lrp1,15.001114,22.984743,1
Lrp1,14.027051,23.911908,1
Lrp1,16.449908,21.695210,1
Lrp1,17.527800,23.181542,1
Lrp1,17.989499,23.899755,1
Lrp1,16.166663,24.334259,1
Lrp1,17.172677,23.949955,1
Lrp1,15.419928,24.505661,1
Thbs1,14.354113,22.307466,1
Thbs1,16.639720,23.130406,1
Cd47,17.017783,24.810041,1
Cd47,17.124196,24.195926,1
Cd47,14.572267,21.980646,1
Tgfb1,24.266276,24.979505,1
Tgfb1,22.609139,21.489995,1
Tgfb1,23.123787,24.972926,1
Tgfb1,23.904871,22.050304,1
Tgfbr1,22.539571,21.873601,1
Tgfbr1,23.657467,24.670181,1
Tgfbr1,22.053475,23.945713,1
Tgfbr1,25.498839,23.168205,1
Tgfbr1,24.623440,24.834943,1
Tgfbr1,23.209588,21.704583,1
Tgfbr1,22.660038,22.828400,1
Tgfbr1,23.131157,24.968942,1
Tgfbr1,25.240888,24.630509,1
Tgfbr1,22.690221,21.394145,1
Tgfbr2,23.787963,24.774130,1
Tgfbr2,25.996114,23.687521,1
Tgfbr2,23.080911,21.561794,1
Tgfbr2,23.759421,21.957082,1
Tgfbr2,22.275651,21.926722,1
Tgfbr2,25.766806,24.356574,1
Tgfbr2,25.625298,21.760710,1
Tgfbr2,24.332665,22.010740,1
Tgfbr2,23.204601,22.775137,1
Wnt5a,23.914219,22.271112,1
Wnt5a,24.637250,22.333973,1
Wnt5a,24.213705,23.672785,1
Wnt5a,23.655286,22.209717,1
Wnt5a,24.193095,24.046875,1
Wnt5a,23.134030,25.231036,1
Fzd1,22.734737,23.258637,1
Fzd1,24.040695,23.435271,1
Fzd1,23.392553,23.726551,1
Fzd1,24.609418,23.284352,1
Ror2,23.069374,24.950023,1
Cxcl12,25.599005,23.925828,1
Cxcl12,22.340716,21.695516,1
Cxcl12,24.706758,25.014087,1
Cxcl12,25.373981,21.476134,1
Cxcl12,24.178324,22.415512,1
Cxcl12,25.829561,22.492420,1
Cxcl12,24.107436,24.058772,1
Cxcl12,24.716681,22.812557,1
Cxcl12,24.135992,21.736012,1
Cxcl12,23.778109,22.482058,1
Cxcl12,23.637243,21.555823,1
Cxcl12,24.689981,22.583561,1
Cxcr4,24.668840,23.799497,1
Cxcr4,25.871332,24.226995,1
Vegfa,24.620424,23.871345,1
Vegfa,24.304239,22.111220,1
Vegfa,24.213532,24.995692,1
Vegfa,22.220598,24.394687,1
Vegfa,23.103370,22.230053,1
Kdr,22.164144,21.940756,1
Kdr,22.606456,24.627726,1
Kdr,22.445541,24.005832,1
Kdr,23.833773,22.605273,1
Kdr,23.217851,23.356995,1
Kdr,23.613923,21.411998,1
Kdr,23.599317,23.716752,1
Kdr,25.029817,22.588135,1
Kdr,23.776284,23.874021,1
Kdr,22.855656,22.614304,1
Flt1,24.924934,21.594657,1
Flt1,25.598928,23.203244,1
Flt1,23.922982,23.440992,1
Pdgfb,23.138508,22.460277,1
Pdgfb,25.280210,22.146971,1
Pdgfb,24.461059,25.335524,1
Pdgfb,23.005908,22.895389,1
Pdgfb,21.678962,22.920646,1
Pdgfb,22.574209,23.840366,1
Pdgfb,22.724331,23.451961,1
Pdgfb,24.800639,24.630873,1
Pdgfb,25.424504,21.959252,1
Pdgfb,25.074385,23.978483,1
Pdgfb,25.150803,23.203160,1
Pdgfb,23.297139,22.091104,1
Pdgfb,24.736560,21.838967,1
Pdgfb,22.852278,21.295126,1
Pdgfrb,23.009212,21.198279,1
Pdgfrb,24.501257,21.563179,1
Pdgfrb,23.528180,24.347371,1
Pdgfrb,24.264555,22.789129,1
Pdgfrb,25.103083,22.693903,1
Pdgfrb,23.799731,21.859391,1
Hgf,24.306212,23.035744,1
Hgf,22.611880,24.846600,1
Hgf,23.711333,24.340225,1
Hgf,25.556218,21.931236,1
Hgf,25.252962,24.228348,1
Hgf,24.066224,24.200191,1
Hgf,23.292543,22.630984,1
Met,22.762591,23.378084,1
Met,24.918611,21.817634,1
Met,24.366428,25.295417,1
Met,24.408276,22.111774,1
Met,25.031316,22.876428,1
Met,23.517288,24.522147,1
Met,24.851360,24.780726,1
Met,21.880398,22.403860,1
Met,23.944617,24.096940,1
Met,23.343232,23.835034,1
Met,25.705957,22.522554,1
Il6,24.453165,21.278656,1
Il6ra,23.929337,24.012317,1
Il6ra,22.022564,24.048534,1
