edge,interaction_class,score_tier,score_percentile,demo_review_flag
s_016um_00057_00067-1|s_016um_00057_00065-1,paracrine,low,49.89,reviewed
s_016um_00057_00067-1|s_016um_00057_00066-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00057_00067-1,autocrine,low,49.89,reviewed
s_016um_00057_00067-1|s_016um_00057_00068-1,paracrine,low,49.89,reviewed
s_016um_00057_00067-1|s_016um_00057_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00058_00065-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00058_00066-1,paracrine,low,49.89,reviewed
s_016um_00057_00067-1|s_016um_00058_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00058_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00058_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00059_00066-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00059_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00067-1|s_016um_00059_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00056_00066-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00056_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00056_00068-1,paracrine,low,49.89,reviewed
s_016um_00057_00068-1|s_016um_00056_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00056_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00057_00066-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00057_00067-1,paracrine,low,49.89,reviewed
s_016um_00057_00068-1|s_016um_00057_00068-1,autocrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00057_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00057_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00068-1|s_016um_00058_00066-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00058_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00058_00068-1,paracrine,low,49.89,reviewed
s_016um_00057_00068-1|s_016um_00058_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00068-1|s_016um_00058_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00059_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00059_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00068-1|s_016um_00059_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00056_00067-1,paracrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00056_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00056_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00056_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00056_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00057_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00057_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00057_00069-1,autocrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00057_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00057_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00058_00067-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00058_00068-1,paracrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00058_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00058_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00058_00071-1,paracrine,low,49.89,reviewed
s_016um_00057_00069-1|s_016um_00059_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00059_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00069-1|s_016um_00059_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00056_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00056_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00056_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00056_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00056_00072-1,paracrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00057_00068-1,paracrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00057_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00057_00070-1,autocrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00057_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00057_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00058_00068-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00058_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00070-1|s_016um_00058_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00058_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00058_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00059_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00059_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00070-1|s_016um_00059_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00056_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00071-1|s_016um_00056_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00071-1|s_016um_00056_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00056_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00056_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00057_00069-1,paracrine,low,49.89,reviewed
s_016um_00057_00071-1|s_016um_00057_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00057_00071-1,autocrine,high,99.89,unreviewed
s_016um_00057_00071-1|s_016um_00057_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00057_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00058_00069-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00058_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00058_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00058_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00058_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00071-1|s_016um_00059_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00071-1|s_016um_00059_00071-1,paracrine,low,49.89,reviewed
s_016um_00057_00071-1|s_016um_00059_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00056_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00072-1|s_016um_00056_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00056_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00056_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00056_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00057_00070-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00057_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00057_00072-1,autocrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00057_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00057_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00058_00070-1,paracrine,low,49.89,reviewed
s_016um_00057_00072-1|s_016um_00058_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00058_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00058_00073-1,paracrine,low,49.89,reviewed
s_016um_00057_00072-1|s_016um_00058_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00072-1|s_016um_00059_00071-1,paracrine,low,49.89,reviewed
s_016um_00057_00072-1|s_016um_00059_00072-1,paracrine,low,49.89,reviewed
s_016um_00057_00072-1|s_016um_00059_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00056_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00056_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00056_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00056_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00056_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00073-1|s_016um_00057_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00057_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00057_00073-1,autocrine,low,49.89,reviewed
s_016um_00057_00073-1|s_016um_00057_00074-1,paracrine,low,49.89,reviewed
s_016um_00057_00073-1|s_016um_00057_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00058_00071-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00058_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00058_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00058_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00058_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00073-1|s_016um_00059_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00073-1|s_016um_00059_00073-1,paracrine,low,49.89,reviewed
s_016um_00057_00073-1|s_016um_00059_00074-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00056_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00056_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00056_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00056_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00056_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00057_00072-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00057_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00057_00074-1,autocrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00057_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00057_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00058_00072-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00058_00073-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00058_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00058_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00058_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00074-1|s_016um_00059_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00059_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00074-1|s_016um_00059_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00056_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00056_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00056_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00056_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00056_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00057_00073-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00057_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00057_00075-1,autocrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00057_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00057_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00058_00073-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00058_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00058_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00058_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00075-1|s_016um_00058_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00059_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00059_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00075-1|s_016um_00059_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00056_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00056_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00076-1|s_016um_00056_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00056_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00056_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00057_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00057_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00057_00076-1,autocrine,low,49.89,reviewed
s_016um_00057_00076-1|s_016um_00057_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00076-1|s_016um_00057_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00058_00074-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00058_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00058_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00058_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00076-1|s_016um_00058_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00059_00075-1,paracrine,low,49.89,reviewed
s_016um_00057_00076-1|s_016um_00059_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00076-1|s_016um_00059_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00056_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00056_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00056_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00056_00078-1,paracrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00056_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00057_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00057_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00057_00077-1,autocrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00057_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00057_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00058_00075-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00058_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00058_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00058_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00058_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00077-1|s_016um_00059_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00059_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00077-1|s_016um_00059_00078-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00056_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00056_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00056_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00056_00079-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00056_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00057_00076-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00057_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00057_00078-1,autocrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00057_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00057_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00058_00076-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00058_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00058_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00058_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00058_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00059_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00078-1|s_016um_00059_00078-1,paracrine,low,49.89,reviewed
s_016um_00057_00078-1|s_016um_00059_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00055_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00056_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00056_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00056_00079-1,paracrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00056_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00056_00081-1,paracrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00057_00077-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00057_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00057_00079-1,autocrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00057_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00057_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00058_00077-1,paracrine,low,49.89,reviewed
s_016um_00057_00079-1|s_016um_00058_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00058_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00058_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00058_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00059_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00059_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00079-1|s_016um_00059_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00080-1|s_016um_00055_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00080-1|s_016um_00055_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00056_00078-1,paracrine,low,49.89,reviewed
s_016um_00057_00080-1|s_016um_00056_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00056_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00080-1|s_016um_00056_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00056_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00057_00078-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00057_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00057_00080-1,autocrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00057_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00057_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00058_00078-1,paracrine,low,49.89,reviewed
s_016um_00057_00080-1|s_016um_00058_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00058_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00058_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00058_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00059_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00059_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00080-1|s_016um_00059_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00055_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00055_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00056_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00056_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00056_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00056_00082-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00056_00083-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00057_00079-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00057_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00057_00081-1,autocrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00057_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00057_00083-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00058_00079-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00058_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00058_00081-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00058_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00058_00083-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00059_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00081-1|s_016um_00059_00081-1,paracrine,low,49.89,reviewed
s_016um_00057_00081-1|s_016um_00059_00082-1,paracrine,low,49.89,unreviewed
s_016um_00057_00082-1|s_016um_00055_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00082-1|s_016um_00055_00083-1,paracrine,low,49.89,unreviewed
s_016um_00057_00082-1|s_016um_00056_00080-1,paracrine,low,49.89,unreviewed
s_016um_00057_00082-1|s_016um_00056_00081-1,paracrine,low,49.89,unreviewed
s_016um_00057_00082-1|s_016um_00056_00082-1,paracrine,low,49.89,reviewed
s_016um_00057_00082-1|s_016um_00056_00083-1,paracrine,low,49.89,reviewed
s_016um_00057_00082-1|s_016um_00056_00084-1,paracrine,low,49.89,reviewed
s_016um_00057_00082-1|s_016um_00057_00080-1,paracrine,low,49.89,reviewed
s_016um_00057_00082-1|s_016um_00057_00081-1,paracrine,low,49.89,unreviewed
